InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue
536430,75533.0,Product 75533,2.0,2011-10-24 07:22:00,41.61,13663.0,France,83.22
536375,75098.0,Product 75098,92.0,2011-07-21 01:40:00,24.48,16559.0,Utopia,2252.16
536421,76926.0,Product 76926,97.0,2011-11-29 08:28:00,15.49,16222.0,Australia,1502.53
536435,75657.0,Product 75657,61.0,2011-12-02 01:35:00,25.06,15011.0,France,1528.66
536398,80072.0,Product 80072,6.0,2011-11-21 21:55:00,29.5,15298.0,Australia,177.0
536376,75773.0,Product 75773,79.0,2011-02-17 17:38:00,34.38,15291.0,Australia,2716.02
536414,79639.0,Product 79639,68.0,2011-03-06 17:00:00,5.2,16826.0,United Kingdom,353.6
536409,74688.0,Product 74688,95.0,2010-12-15 09:29:00,47.43,15272.0,Germany,4505.85
536402,81020.0,Product 81020,86.0,2011-07-03 03:09:00,6.48,17877.0,Germany,557.2800000000001
536436,72236.0,Product 72236,81.0,2011-01-03 10:25:00,17.42,16045.0,Norway,1411.0200000000002
536402,76300.0,Product 76300,14.0,2011-08-05 04:30:00,28.77,16469.0,United Kingdom,402.78
536463,73071.0,Product 73071,97.0,2011-06-11 02:27:00,27.99,15573.0,Germany,2715.03
536366,73554.0,Product 73554,69.0,2011-08-29 18:14:00,23.04,17787.0,Germany,1589.76
536395,71340.0,Product 71340,58.0,2011-08-19 12:47:00,28.04,17176.0,Australia,1626.32
536423,79684.0,Product 79684,42.0,2011-05-26 21:46:00,1.17,17145.0,Norway,49.14
C536433,77238.0,Product 77238,93.0,2011-04-13 02:57:00,38.18,17642.0,United Kingdom,3550.74
536378,79112.0,Product 79112,87.0,2011-09-15 23:49:00,45.54,15668.0,Australia,3961.98
536406,80984.0,Product 80984,52.0,2011-05-28 05:53:00,14.92,14564.0,France,775.84
536400,76136.0,Product 76136,26.0,2011-01-03 11:22:00,1.41,17396.0,France,36.66
536370,77115.0,Product 77115,75.0,2011-08-25 10:01:00,32.11,17896.0,Germany,2408.25
536373,71397.0,Product 71397,2.0,2011-07-30 10:07:00,3.42,13508.0,Norway,6.84
536381,77397.0,Product 77397,11.0,2011-09-26 00:15:00,2.31,17693.0,France,25.41
536449,77708.0,Product 77708,-2.0,2011-02-09 19:24:00,6.76,17959.0,Australia,-13.52
536445,75931.0,Product 75931,41.0,2011-11-17 17:04:00,1.05,17843.0,Germany,43.05
536411,81900.0,Product 81900,75.0,2010-12-20 10:09:00,11.57,13443.0,United Kingdom,867.75
536390,83488.0,Product 83488,22.0,2011-04-09 11:03:00,38.62,16017.0,Australia,849.64
536391,71941.0,Product 71941,72.0,2011-03-06 22:38:00,7.03,15589.0,Norway,506.16
,77414.0,Product 77414,45.0,2011-03-01 16:12:00,3.51,14128.0,France,157.95
536407,77669.0,Product 77669,96.0,2011-10-31 23:45:00,29.41,13487.0,Australia,2823.36
536454,82679.0,Product 82679,18.0,2011-07-27 02:16:00,38.2,15711.0,Australia,687.6
536400,76578.0,Product 76578,87.0,2011-03-18 20:20:00,37.1,17623.0,United Kingdom,3227.7000000000003
536393,74101.0,Product 74101,14.0,2011-08-15 23:13:00,4.25,14640.0,Australia,59.5
536405,73015.0,Product 73015,53.0,,49.17,13893.0,Norway,2606.01
536387,84480.0,Product 84480,61.0,2011-03-18 17:50:00,34.95,14276.0,France,2131.9500000000003
536440,74147.0,Product 74147,62.0,2011-10-28 09:54:00,42.33,15216.0,Australia,2624.46
,74943.0,Product 74943,95.0,2011-08-03 23:53:00,38.18,,Australia,3627.1
536394,76467.0,Product 76467,60.0,2011-10-06 17:09:00,37.81,15376.0,United Kingdom,2268.6000000000004
536405,83944.0,Product 83944,22.0,2011-07-21 15:21:00,6.61,13639.0,France,145.42000000000002
536413,83384.0,Product 83384,63.0,2011-10-14 22:07:00,39.8,14572.0,United Kingdom,2507.4
536426,82183.0,Product 82183,42.0,2011-03-08 23:01:00,47.33,17744.0,United Kingdom,1987.86
536389,82469.0,Product 82469,16.0,2011-10-07 23:30:00,49.71,14899.0,France,795.36
536464,74183.0,Product 74183,54.0,2010-12-31 20:29:00,-44.19,14452.0,United Kingdom,-2386.26
536391,75982.0,Product 75982,66.0,2011-06-22 21:16:00,39.01,14426.0,Germany,2574.66
536366,76248.0,Product 76248,19.0,2011-10-06 06:25:00,,13984.0,Norway,
536365,79890.0,Product 79890,87.0,2011-10-17 16:03:00,17.68,16814.0,Germany,1538.16
536426,84902.0,Product 84902,21.0,2010-12-30 04:48:00,26.04,15189.0,France,546.84
536368,,Product UnknownStockCode,54.0,2011-11-18 13:22:00,3.79,13895.0,United Kingdom,204.66
536462,73572.0,Product 73572,86.0,2011-09-24 21:28:00,17.8,15424.0,Norway,1530.8
536395,77519.0,Product 77519,42.0,2011-05-02 15:21:00,4.48,15623.0,France,188.16000000000005
536446,71323.0,Product 71323,47.0,2011-10-27 14:11:00,46.95,13718.0,Australia,2206.65
536384,84808.0,Product 84808,34.0,2011-12-02 19:51:00,31.44,17319.0,France,1068.96
536388,83649.0,Product 83649,67.0,2011-09-05 21:44:00,41.37,13435.0,United Kingdom,2771.79
536451,83636.0,Product 83636,35.0,2011-11-09 18:11:00,37.68,13489.0,Australia,1318.8
536456,84182.0,Product 84182,-6.0,2011-05-17 05:23:00,18.94,14313.0,Germany,-113.64
536429,83926.0,Product 83926,55.0,2011-07-27 11:23:00,1.5,13652.0,United Kingdom,82.5
C536393,74866.0,Product 74866,82.0,2011-05-11 11:11:00,25.45,13635.0,Australia,2086.9
536403,76367.0,Product 76367,57.0,2011-09-16 17:38:00,8.15,16751.0,Australia,464.55
536388,72008.0,Product 72008,86.0,2011-10-21 23:27:00,46.54,13988.0,France,4002.44
536458,,Product UnknownStockCode,83.0,2011-02-15 16:03:00,26.45,14543.0,United Kingdom,2195.35
536424,83714.0,Product 83714,,2011-04-07 06:55:00,5.57,15306.0,Norway,
536423,82540.0,Product 82540,84.0,2011-03-24 17:52:00,26.1,16543.0,United Kingdom,2192.4
536399,77867.0,Product 77867,95.0,2011-10-10 19:17:00,25.26,14771.0,Norway,2399.7000000000003
536366,83522.0,Product 83522,27.0,2011-09-02 01:54:00,11.42,16690.0,Norway,308.34
536388,80323.0,Product 80323,32.0,2011-01-10 19:16:00,9.11,16149.0,United Kingdom,291.52
536403,71190.0,Product 71190,35.0,2011-04-22 11:00:00,22.02,16938.0,United Kingdom,770.6999999999999
536390,80276.0,Product 80276,32.0,2011-01-08 03:16:00,7.54,15402.0,Norway,241.28
536372,84886.0,Product 84886,63.0,2011-03-31 01:11:00,36.04,13295.0,France,2270.52
536410,84031.0,Product 84031,61.0,2011-02-16 21:34:00,40.48,17673.0,Germany,2469.28
536368,80981.0,Product 80981,62.0,2011-02-08 23:36:00,21.72,13722.0,Australia,1346.64
536384,72854.0,Product 72854,95.0,2011-06-24 01:43:00,10.99,16687.0,Norway,1044.05
536447,79132.0,Product 79132,13.0,2011-04-08 10:43:00,28.81,16389.0,France,374.53
536409,81651.0,Product 81651,7.0,2011-11-15 05:06:00,37.6,17488.0,Norway,263.2
536417,82817.0,Product 82817,14.0,2011-05-29 21:49:00,21.98,14235.0,United Kingdom,307.72
536413,80194.0,Product 80194,58.0,2011-10-22 17:15:00,16.62,14756.0,Germany,963.96
536450,75559.0,Product 75559,-65.0,2011-02-07 16:12:00,10.68,13502.0,France,-694.1999999999999
C536393,71150.0,Product 71150,69.0,2011-10-08 05:25:00,27.66,17565.0,Germany,1908.54
536457,84955.0,Product 84955,95.0,2011-04-21 09:44:00,33.76,13151.0,United Kingdom,3207.2
536404,73455.0,Product 73455,33.0,2011-05-15 20:13:00,35.33,15198.0,United Kingdom,1165.89
536463,84208.0,Product 84208,1.0,2011-02-03 17:43:00,14.08,17761.0,Norway,14.08
536448,73509.0,Product 73509,8.0,2011-11-17 18:11:00,48.17,16847.0,Germany,385.36
536394,79244.0,Product 79244,74.0,2011-11-18 17:06:00,32.18,16596.0,Australia,2381.32
536410,83846.0,Product 83846,6.0,2011-11-08 04:16:00,24.05,15012.0,United Kingdom,144.3
536396,75417.0,Product 75417,91.0,2011-01-02 18:12:00,29.5,14408.0,Australia,2684.5
536408,74803.0,Product 74803,97.0,2011-08-01 04:37:00,31.57,13152.0,France,3062.29
536411,80016.0,Product 80016,87.0,2011-04-20 20:26:00,34.63,17666.0,France,3012.8100000000004
536435,74494.0,Product 74494,60.0,2010-12-22 15:50:00,,17287.0,United Kingdom,
536392,71980.0,Product 71980,39.0,2011-05-13 19:32:00,1.18,13238.0,Australia,46.02
536415,76668.0,Product 76668,47.0,2011-08-08 19:09:00,24.1,14474.0,Germany,1132.7
536407,72650.0,Product 72650,89.0,2010-12-15 10:53:00,46.61,15964.0,Germany,4148.29
536403,76146.0,Product 76146,86.0,2011-01-05 19:41:00,44.34,17623.0,Australia,3813.24
536416,83449.0,Product 83449,93.0,2010-12-29 07:17:00,18.9,13205.0,Germany,1757.6999999999998
536385,81401.0,Product 81401,37.0,2011-03-26 23:34:00,38.7,15317.0,Germany,1431.9
536424,76930.0,Product 76930,43.0,2011-06-23 10:35:00,11.33,14877.0,France,487.19
536377,82947.0,Product 82947,86.0,2011-11-05 05:24:00,5.4,16608.0,United Kingdom,464.4
536442,78682.0,Product 78682,87.0,2011-04-06 08:50:00,27.95,17698.0,United Kingdom,2431.65
C536416,79488.0,Product 79488,50.0,2011-02-09 06:05:00,3.03,16916.0,Australia,151.5
536457,76229.0,Product 76229,27.0,2011-05-21 10:03:00,41.8,16806.0,Germany,1128.6
536375,71497.0,Product 71497,1.0,2011-09-08 03:52:00,31.15,16632.0,Germany,31.15
536419,81743.0,Product 81743,84.0,2011-05-14 04:50:00,46.0,17443.0,Germany,3864.0
536392,80387.0,Product 80387,58.0,2010-12-19 13:46:00,25.17,15422.0,Germany,1459.86
536410,76567.0,Product 76567,1.0,2011-06-13 14:20:00,21.24,14919.0,Australia,21.24
536375,79849.0,Product 79849,37.0,2011-05-28 18:53:00,33.33,14133.0,Norway,1233.21
536405,,Product UnknownStockCode,75.0,2011-02-18 13:57:00,42.04,15251.0,France,3153.0
536449,76545.0,Product 76545,77.0,2010-12-16 04:51:00,26.39,16547.0,Norway,2032.03
536392,76268.0,Product 76268,59.0,2011-07-16 14:00:00,47.24,14416.0,Norway,2787.1600000000003
536457,74655.0,Product 74655,30.0,2011-02-07 16:58:00,11.1,16163.0,Australia,333.0
536464,83580.0,Product 83580,,2011-05-06 01:11:00,34.41,17714.0,Norway,
536398,83654.0,Product 83654,62.0,2011-07-09 09:59:00,32.79,17884.0,France,2032.98
536465,,Product UnknownStockCode,89.0,2011-02-08 14:48:00,6.67,13564.0,Australia,593.63
536423,83872.0,Product 83872,13.0,2011-03-03 02:42:00,46.42,14880.0,France,603.46
536371,73177.0,Product 73177,65.0,2011-03-28 15:13:00,3.59,15804.0,Germany,233.35
536446,75257.0,Product 75257,100.0,2011-02-14 04:09:00,37.85,16046.0,France,3785.0
536370,81662.0,Product 81662,-100.0,2011-04-08 21:11:00,5.35,14620.0,United Kingdom,-535.0
536370,71448.0,Product 71448,22.0,2011-11-16 11:30:00,46.84,16615.0,France,1030.48
536381,76374.0,Product 76374,75.0,2011-07-11 04:32:00,11.5,14965.0,United Kingdom,862.5
C536440,76087.0,Product 76087,70.0,2011-09-05 15:34:00,23.33,14436.0,Germany,1633.1
536444,71669.0,Product 71669,24.0,2011-10-26 01:15:00,3.07,15179.0,Australia,73.67999999999999
536393,74152.0,Product 74152,48.0,2011-03-30 14:44:00,16.3,16327.0,Norway,782.4000000000001
536412,76228.0,Product 76228,19.0,2011-10-23 11:55:00,26.69,,Australia,507.11
536432,79427.0,Product 79427,83.0,2011-08-03 16:57:00,47.72,14397.0,Germany,3960.76
536395,78671.0,Product 78671,27.0,2011-06-25 06:30:00,48.25,13262.0,United Kingdom,1302.75
536414,82763.0,Product 82763,4.0,2011-03-02 09:25:00,9.58,13555.0,Germany,38.32
536443,75000.0,Product 75000,79.0,2011-03-04 01:38:00,34.89,14116.0,Germany,2756.31
536369,79139.0,Product 79139,10.0,2011-02-04 02:18:00,5.13,13442.0,Norway,51.3
536447,79968.0,Product 79968,40.0,2011-11-16 00:08:00,34.06,15638.0,Germany,1362.4
536415,76816.0,Product 76816,30.0,2011-03-01 00:34:00,4.51,15881.0,France,135.29999999999998
536407,82900.0,Product 82900,62.0,2011-02-11 04:03:00,1.99,16285.0,Norway,123.38
536453,76304.0,Product 76304,25.0,2011-06-29 10:45:00,36.4,13525.0,Norway,910.0
536459,73114.0,Product 73114,70.0,2011-06-08 00:40:00,8.74,17166.0,Germany,611.8000000000001
536370,76250.0,Product 76250,73.0,2011-02-17 23:39:00,29.61,14416.0,Norway,2161.53
536436,76745.0,Product 76745,54.0,,37.28,14267.0,Australia,2013.12
536365,78688.0,Product 78688,46.0,2011-10-28 09:25:00,22.51,14702.0,Norway,1035.46
536443,76081.0,Product 76081,72.0,2011-01-17 14:39:00,10.47,14535.0,Norway,753.84
536400,73632.0,Product 73632,49.0,2011-03-07 11:00:00,34.19,13490.0,Germany,1675.31
536412,81275.0,Product 81275,36.0,2011-09-22 00:49:00,37.96,15210.0,Germany,1366.56
C536423,81847.0,Product 81847,58.0,2010-12-30 19:53:00,5.25,17931.0,,304.5
536459,81244.0,Product 81244,37.0,2011-05-28 12:06:00,48.74,13106.0,Norway,1803.38
536366,81678.0,Product 81678,65.0,2011-05-03 08:16:00,26.85,14113.0,United Kingdom,1745.25
536464,77549.0,Product 77549,9.0,2011-04-19 02:44:00,21.08,14029.0,Germany,189.72
536453,77239.0,Product 77239,71.0,2011-11-21 13:11:00,6.61,16271.0,France,469.31
536454,78894.0,Product 78894,74.0,2011-09-26 09:09:00,18.44,15650.0,France,1364.5600000000002
536367,71641.0,Product 71641,42.0,2011-04-26 01:14:00,6.37,16319.0,Germany,267.54
536430,77451.0,Product 77451,13.0,2011-07-08 20:54:00,48.73,16712.0,Norway,633.49
536375,80055.0,Product 80055,91.0,2011-09-15 10:15:00,44.82,16350.0,United Kingdom,4078.62
536412,81665.0,Product 81665,9.0,2011-02-07 04:05:00,23.33,16950.0,Norway,209.97
536427,72104.0,Product 72104,59.0,2011-04-28 21:54:00,28.32,15768.0,France,1670.88
536433,73624.0,Product 73624,43.0,2011-03-03 02:20:00,38.79,15030.0,United Kingdom,1667.97
536376,73431.0,Product 73431,95.0,2011-05-02 19:06:00,30.44,13967.0,France,2891.8
536409,80247.0,Product 80247,83.0,2011-09-04 01:46:00,15.37,17937.0,Norway,1275.71
536460,72044.0,Product 72044,13.0,2010-07-12 01:54:00,30.41,15373.0,Germany,395.33
536416,77600.0,Product 77600,19.0,2011-07-16 11:45:00,27.6,17757.0,France,524.4
536443,83631.0,Product 83631,62.0,2011-06-09 08:14:00,31.0,14947.0,Germany,1922.0
536377,74456.0,Product 74456,95.0,2011-08-24 02:12:00,23.42,14945.0,United Kingdom,2224.9
536410,,Product UnknownStockCode,58.0,2011-04-22 01:25:00,1.24,14650.0,Germany,71.92
536372,72472.0,Product 72472,96.0,2011-04-02 19:09:00,32.99,15262.0,France,3167.04
C536445,74202.0,Product 74202,31.0,2011-07-26 18:23:00,13.81,16063.0,Germany,428.11
536415,75846.0,Product 75846,25.0,2011-04-28 20:40:00,3.49,14282.0,Australia,87.25
536422,78050.0,Product 78050,75.0,2011-11-10 18:45:00,23.48,17122.0,United Kingdom,1761.0
536427,76275.0,Product 76275,34.0,2011-08-12 06:50:00,6.59,14092.0,United Kingdom,224.06
536464,84549.0,Product 84549,60.0,2011-04-21 00:09:00,3.57,15395.0,Australia,214.2
536373,72799.0,Product 72799,54.0,2011-08-01 20:44:00,19.88,14053.0,Utopia,1073.52
536459,71239.0,Product 71239,16.0,2011-09-11 09:52:00,46.13,14541.0,France,738.08
536451,74679.0,Product 74679,23.0,2011-02-12 13:30:00,18.8,16848.0,France,432.4
536380,82235.0,Product 82235,57.0,2011-05-21 16:23:00,24.86,13509.0,Australia,1417.02
536463,82147.0,Product 82147,70.0,2011-05-12 01:48:00,35.69,17584.0,France,2498.3
536409,77869.0,Product 77869,80.0,2011-02-24 01:54:00,31.75,,Germany,2540.0
536451,76933.0,Product 76933,79.0,2011-01-12 13:04:00,19.81,14059.0,Norway,1564.99
536436,78863.0,Product 78863,26.0,2011-11-24 23:55:00,18.88,13150.0,France,490.88
536372,73731.0,Product 73731,2.0,2011-08-31 06:46:00,30.89,14276.0,United Kingdom,61.78
536384,82253.0,Product 82253,69.0,2011-12-04 21:01:00,12.92,16124.0,Germany,891.48
536406,82280.0,Product 82280,92.0,2011-03-31 09:15:00,42.12,15297.0,Australia,3875.04
536408,73401.0,Product 73401,55.0,2011-02-17 11:12:00,28.75,16804.0,Germany,1581.25
536389,81766.0,Product 81766,77.0,2011-12-03 16:31:00,16.45,15224.0,United Kingdom,1266.65
536397,71481.0,Product 71481,8.0,2011-04-19 04:23:00,44.2,16784.0,Norway,353.6
536459,82579.0,Product 82579,32.0,2011-09-20 18:05:00,26.32,16685.0,Australia,842.24
C536458,79892.0,Product 79892,62.0,2011-11-25 10:05:00,44.26,15060.0,Norway,2744.12
536413,83644.0,Product 83644,46.0,2011-03-01 02:56:00,2.77,13592.0,Germany,127.42
536423,74281.0,Product 74281,,2011-01-06 02:35:00,3.06,16296.0,France,
536421,75556.0,Product 75556,73.0,2011-11-29 15:46:00,19.88,15393.0,Germany,1451.24
536419,73990.0,Product 73990,39.0,2011-05-30 22:18:00,33.92,13058.0,Germany,1322.88
536459,71390.0,Product 71390,46.0,,28.14,13028.0,Australia,1294.44
536373,79666.0,Product 79666,1.0,2011-06-25 23:56:00,41.22,15209.0,Norway,41.22
536428,74271.0,Product 74271,3.0,2011-01-04 05:11:00,26.41,13098.0,United Kingdom,79.23
536389,79315.0,Product 79315,2.0,2011-01-27 01:59:00,19.8,13941.0,Norway,39.6
536422,77764.0,Product 77764,70.0,2011-09-19 23:40:00,39.01,14176.0,Norway,2730.7
536381,77592.0,Product 77592,3.0,2011-05-18 09:34:00,33.99,16166.0,Norway,101.97
536383,82499.0,Product 82499,42.0,2011-08-03 16:00:00,21.67,13902.0,France,910.14
536391,81843.0,Product 81843,46.0,2011-11-22 18:11:00,25.66,15720.0,United Kingdom,1180.36
536438,71084.0,Product 71084,18.0,2011-05-12 12:28:00,26.31,16753.0,Germany,473.58
536389,83199.0,Product 83199,47.0,2010-12-24 19:50:00,3.39,16413.0,France,159.33
536409,80836.0,Product 80836,40.0,2011-01-02 20:41:00,6.87,16906.0,United Kingdom,274.8
,77271.0,Product 77271,,2011-11-22 09:40:00,30.27,14753.0,Norway,
,83399.0,Product 83399,11.0,2011-03-21 08:08:00,30.28,15330.0,United Kingdom,333.08000000000004
536381,77594.0,Product 77594,39.0,2011-10-05 14:01:00,24.81,15151.0,Germany,967.59
536433,72178.0,Product 72178,16.0,2011-09-04 21:42:00,27.9,17512.0,Germany,446.4
C536447,79152.0,Product 79152,94.0,2011-03-27 16:44:00,8.83,16898.0,United Kingdom,830.02
536376,76312.0,Product 76312,39.0,2010-09-12 04:10:00,48.47,15016.0,France,1890.33
,84653.0,Product 84653,85.0,2011-08-12 09:12:00,21.74,14227.0,France,1847.9
536378,,Product UnknownStockCode,100.0,2011-09-23 09:47:00,8.14,13072.0,Germany,814.0
536419,82690.0,Product 82690,54.0,2010-12-15 09:44:00,32.24,13810.0,Australia,1740.96
536387,81353.0,Product 81353,61.0,2011-03-05 06:42:00,27.2,17144.0,Australia,1659.2
536368,78000.0,Product 78000,38.0,2011-05-07 17:54:00,26.5,15821.0,Utopia,1007.0
536406,,Product UnknownStockCode,22.0,2011-03-25 00:48:00,25.72,16712.0,Australia,565.8399999999999
,78622.0,Product 78622,1.0,2011-03-11 04:27:00,26.66,14132.0,Germany,26.66
536422,72149.0,Product 72149,61.0,2010-12-22 23:23:00,2.88,16152.0,France,175.68
536455,75926.0,Product 75926,91.0,2011-11-04 18:32:00,3.32,16449.0,France,302.12
536408,73190.0,Product 73190,47.0,2011-01-01 21:21:00,13.18,14373.0,France,619.46
,78268.0,Product 78268,15.0,2011-01-12 19:23:00,7.18,16802.0,United Kingdom,107.7
536371,81233.0,Product 81233,52.0,2011-03-15 06:31:00,28.72,15453.0,Norway,1493.44
536375,82306.0,Product 82306,29.0,,16.1,14580.0,France,466.9
536370,81690.0,Product 81690,86.0,2011-11-23 06:40:00,5.17,14526.0,Australia,444.62
536461,72973.0,Product 72973,54.0,2011-09-25 16:17:00,14.4,16061.0,Germany,777.6
536408,84660.0,Product 84660,13.0,2010-07-12 00:55:00,28.3,17565.0,Norway,367.9
536437,82046.0,Product 82046,68.0,2011-03-28 07:56:00,49.84,14426.0,Australia,3389.1200000000003
536457,75733.0,Product 75733,1.0,2011-02-15 13:58:00,38.67,17283.0,Australia,38.67
C536462,73640.0,Product 73640,49.0,2010-12-13 03:28:00,24.1,13079.0,Germany,1180.9
536426,74334.0,Product 74334,8.0,2011-07-21 05:36:00,46.28,14337.0,Australia,370.24
536395,82595.0,Product 82595,16.0,2010-12-12 09:28:00,30.02,13515.0,Germany,480.32
536371,75958.0,Product 75958,81.0,2011-02-08 14:37:00,17.93,17182.0,Germany,1452.33
536385,71372.0,Product 71372,2.0,2011-05-07 08:29:00,37.61,14454.0,Australia,75.22
536371,74523.0,Product 74523,88.0,2011-05-29 18:04:00,11.68,17110.0,Australia,1027.84
536442,84531.0,Product 84531,18.0,2011-11-30 01:09:00,23.74,16512.0,Germany,427.32
536368,72938.0,Product 72938,77.0,2011-11-24 19:28:00,41.91,13271.0,Germany,3227.07
536454,71351.0,Product 71351,82.0,2011-05-07 14:58:00,48.67,13465.0,France,3990.94
536457,77742.0,Product 77742,33.0,2011-06-27 23:06:00,25.17,15597.0,Germany,830.61
536420,83602.0,Product 83602,28.0,2011-03-04 10:44:00,43.45,16846.0,United Kingdom,1216.6
536382,78429.0,Product 78429,66.0,2010-12-25 06:30:00,47.95,14488.0,Germany,3164.7000000000003
536463,73763.0,Product 73763,61.0,2011-01-30 05:12:00,3.61,14331.0,Norway,220.21
536409,84737.0,Product 84737,59.0,,16.14,14631.0,United Kingdom,952.26
536435,81466.0,Product 81466,14.0,2011-09-13 16:06:00,39.86,17801.0,Australia,558.04
536451,80103.0,Product 80103,6.0,2010-12-26 00:11:00,20.78,16430.0,Germany,124.68
536370,84636.0,Product 84636,79.0,2011-05-18 06:44:00,43.23,17855.0,United Kingdom,3415.17
536382,80642.0,Product 80642,6.0,2011-09-04 15:26:00,32.61,17060.0,France,195.66
536405,76398.0,Product 76398,35.0,2011-02-08 11:25:00,40.76,13974.0,Australia,1426.6
536374,83167.0,Product 83167,37.0,2011-04-14 05:42:00,1.92,14504.0,France,71.03999999999999
C536367,71544.0,Product 71544,35.0,2011-11-05 23:27:00,16.45,,Australia,575.75
536457,76692.0,Product 76692,76.0,2011-01-29 11:24:00,8.21,15289.0,Norway,623.96
536385,72804.0,Product 72804,38.0,2011-02-02 11:38:00,45.14,16686.0,United Kingdom,1715.32
536439,77990.0,Product 77990,17.0,2011-06-29 06:47:00,38.77,15270.0,Australia,659.09
536367,79940.0,Product 79940,54.0,2011-10-17 06:40:00,2.39,13373.0,Norway,129.06
536380,78600.0,Product 78600,20.0,2011-12-07 19:32:00,9.45,13425.0,Australia,189.0
536426,81689.0,Product 81689,19.0,2010-12-20 03:00:00,49.67,14649.0,Australia,943.73
,72618.0,Product 72618,14.0,2011-05-18 11:41:00,40.67,14004.0,France,569.38
536459,77287.0,Product 77287,61.0,2011-10-24 12:18:00,22.69,15822.0,Australia,1384.09
536378,80684.0,Product 80684,13.0,2010-12-18 15:37:00,46.02,16147.0,United Kingdom,598.26
536437,80013.0,Product 80013,19.0,2011-07-19 02:54:00,19.93,13533.0,France,378.67
536376,71463.0,Product 71463,81.0,2011-10-01 11:35:00,36.69,15869.0,United Kingdom,2971.89
